Y,umur_krt,jumlah_art,luas_lantai,jk_krt,status_kawin_krt,pendidikan_krt,pekerjaan_krt,keluhan_kesehatan,internet_krt,usaha_mikro,bansos,wilayah,status_bangunan,jenis_lantai,jenis_dinding,jenis_atap,sumber_air,penerangan,bahan_bakar,motor,laptop,kabupaten
0,55,1,84,1,2,8,3,5,1,1,5,2,1,2,1,3,4,1,4,1,5,3
1,34,2,84,1,2,8,13,5,1,5,1,2,1,6,1,3,4,1,10,1,5,3
1,51,1,96,1,2,3,3,5,1,5,5,2,1,2,1,3,4,1,4,1,5,3
1,49,1,88,1,2,3,12,5,1,5,5,2,1,2,1,3,4,1,4,1,5,3
0,55,1,36,2,3,3,3,5,1,5,5,2,1,6,1,3,5,1,4,5,5,3
0,34,1,70,1,2,14,12,5,1,5,5,2,1,6,1,3,5,1,4,1,5,3
0,66,1,36,2,4,3,22,1,1,5,5,2,1,6,1,3,2,1,4,5,5,3
0,51,1,80,1,2,14,3,5,1,5,5,2,1,6,1,3,5,1,4,1,1,3
1,52,1,90,1,2,8,3,5,1,5,5,2,1,2,1,3,2,1,4,1,5,3
0,56,1,84,2,4,3,3,5,1,5,5,2,1,2,1,3,5,1,4,1,5,3
0,48,1,80,1,2,21,20,5,1,5,5,2,1,6,1,3,5,1,4,1,5,3
1,57,1,80,1,2,14,1,5,1,5,5,2,1,2,1,3,5,1,4,1,5,3
0,48,1,90,2,3,14,3,5,1,5,5,2,1,2,1,3,2,1,4,1,5,3
0,57,1,120,1,2,3,3,5,1,5,5,2,1,2,1,3,5,1,4,1,5,3
0,55,1,120,1,3,8,12,1,2,1,5,1,1,2,1,3,5,1,4,1,5,3
1,38,1,98,1,2,13,11,5,1,1,5,1,1,2,1,3,5,1,4,1,5,3
0,67,1,98,1,2,13,11,5,2,1,5,1,1,6,1,3,6,1,4,1,5,3
0,42,1,96,1,2,13,3,5,2,5,5,1,1,2,1,3,5,1,4,1,5,3
1,41,0,60,1,1,14,3,5,1,5,5,1,1,6,1,3,5,1,4,1,5,3
0,46,1,108,2,3,8,3,5,1,5,5,1,1,2,1,3,5,1,4,1,5,3
0,64,1,60,1,4,3,3,5,1,5,5,1,1,2,1,3,5,1,4,1,5,3
1,48,1,128,1,2,13,12,5,1,1,5,1,1,2,1,3,5,1,4,1,5,3
0,56,1,60,1,2,3,3,5,1,5,1,1,1,6,1,3,6,1,4,1,5,3
0,60,1,64,1,2,3,3,5,1,5,1,1,1,2,1,3,5,1,4,1,5,3
0,75,2,162,2,4,3,3,5,1,5,5,2,1,2,1,2,2,1,4,1,1,3
0,55,1,108,1,2,3,3,5,1,5,5,2,1,4,1,2,6,1,1,1,5,3
1,63,2,96,1,2,3,3,1,1,1,5,2,1,2,1,2,5,1,4,1,5,3
1,53,2,112,1,2,13,3,5,1,5,5,2,1,4,1,2,5,1,4,1,1,3
1,54,1,126,1,2,13,3,5,1,5,5,2,1,2,1,3,2,1,4,1,5,3
0,72,1,42,1,2,8,3,1,1,5,5,2,1,6,1,3,5,1,3,1,5,3
0,58,1,126,1,2,8,3,5,1,5,5,2,1,6,1,3,5,1,4,1,5,3
1,62,1,96,1,2,3,3,5,1,5,5,2,1,2,1,3,5,1,4,1,5,3
0,62,1,135,1,2,13,3,5,1,1,5,2,1,2,1,3,5,1,4,1,5,3
1,42,1,80,1,2,3,3,5,1,5,5,2,1,6,3,3,5,1,4,5,5,3
0,69,1,48,1,2,3,3,5,1,5,5,2,1,6,1,2,5,1,4,1,5,3
0,47,1,48,1,2,13,3,5,2,5,5,2,1,5,3,2,5,2,4,1,5,3
0,63,1,30,1,4,13,3,5,1,5,5,2,1,6,1,2,5,1,4,1,5,3
0,36,1,24,2,3,3,3,5,1,5,5,2,1,6,3,3,6,1,4,5,5,3
0,39,1,54,1,2,18,24,5,1,5,5,2,1,6,1,2,5,1,4,1,5,3
0,47,1,48,1,2,13,20,5,1,5,5,2,1,2,1,3,5,2,4,1,5,3
0,55,1,30,1,2,13,3,5,1,5,5,2,1,6,3,3,5,1,4,1,5,3
0,70,1,64,1,2,3,3,1,1,5,5,2,1,6,1,2,5,1,4,1,5,3
0,45,1,60,1,2,13,3,5,1,5,5,2,1,6,1,2,5,1,4,1,5,3
0,61,1,72,1,2,13,3,5,1,5,5,2,1,2,1,2,5,1,4,1,5,3
0,55,1,72,1,2,8,3,1,1,5,5,2,1,6,1,2,5,1,4,1,5,3
0,44,1,72,1,2,13,3,1,2,5,5,2,1,6,1,2,5,1,4,1,5,3
1,48,1,72,1,2,3,3,5,1,5,5,2,1,2,1,3,6,1,4,1,5,3
1,48,1,84,1,2,3,3,5,2,5,5,2,1,2,1,2,5,1,4,1,5,3
0,39,1,84,1,2,13,3,5,1,5,5,2,1,6,1,2,5,1,4,1,5,3
0,60,1,45,1,2,3,3,5,1,5,5,2,1,6,2,3,5,1,4,1,5,3
0,50,1,96,1,2,3,3,5,1,5,5,2,1,6,1,3,5,1,4,1,1,3
0,56,1,96,2,4,3,3,1,1,5,5,2,1,5,3,2,2,1,4,1,5,3
0,61,2,80,1,2,8,3,5,1,5,1,2,1,6,1,2,5,1,4,1,5,3
0,31,1,40,1,2,13,3,5,2,5,5,2,1,6,1,3,5,2,4,1,5,3
0,48,1,72,1,2,3,3,5,1,5,5,2,1,2,1,2,5,1,4,1,5,3
1,34,1,74,1,2,13,20,5,1,5,5,2,1,2,1,2,5,1,4,1,5,3
0,36,1,45,1,2,3,8,1,1,5,1,2,1,6,3,3,6,1,10,1,5,3
0,48,1,72,1,2,3,3,1,2,5,5,2,1,5,1,3,6,1,4,1,5,3
1,40,1,46,1,2,3,3,5,1,5,5,2,3,6,3,2,6,1,4,1,5,3
0,50,1,73,1,2,8,3,5,1,5,5,2,1,6,1,2,6,1,4,1,5,3
0,50,1,74,1,2,8,3,1,1,5,5,2,1,6,1,2,5,1,4,1,5,3
1,44,1,63,1,2,8,24,1,1,5,5,2,1,7,1,2,2,1,4,1,5,3
0,19,1,64,1,1,8,3,5,1,5,5,2,1,6,1,2,5,1,4,1,5,3
0,53,1,63,2,4,3,2,1,2,5,5,2,1,2,1,3,5,1,4,5,5,3
0,44,1,96,1,2,3,3,5,1,5,1,2,1,6,1,3,5,1,4,1,5,3
0,53,1,54,1,2,8,3,5,1,5,5,2,1,2,1,2,5,1,4,1,5,3
0,43,1,132,1,2,3,12,5,1,1,5,2,1,2,1,3,2,1,4,1,1,3
0,40,1,80,1,2,8,3,5,1,1,5,2,1,6,1,3,5,1,4,1,5,3
0,58,2,144,1,2,3,3,1,1,5,5,2,1,6,1,2,5,1,4,1,5,3
0,39,1,72,1,2,13,21,5,1,5,5,2,1,2,1,3,2,1,4,1,1,3
0,52,0,72,1,1,3,3,5,1,5,5,2,1,6,1,3,5,2,10,5,5,3
0,55,1,63,1,2,13,3,5,1,5,5,2,1,6,1,3,5,1,4,1,1,3
0,62,2,60,1,2,3,3,5,1,1,5,2,1,6,1,3,5,1,4,1,5,3
0,53,1,72,1,2,3,3,5,1,5,5,2,1,6,1,2,5,1,4,1,5,3
0,73,1,54,2,4,13,12,1,1,5,5,2,1,6,1,3,2,1,4,1,5,3
1,55,1,70,1,2,13,3,1,1,5,1,2,1,2,1,3,6,1,4,1,5,3
1,55,1,35,1,2,3,13,1,2,5,5,2,1,6,1,3,5,1,4,5,5,3
1,45,1,104,1,2,8,3,1,1,5,5,2,1,2,1,1,5,1,4,1,5,3
1,58,1,54,1,2,3,11,5,1,5,5,2,1,6,1,2,5,1,4,1,5,3
1,53,1,60,1,2,3,3,1,1,5,5,2,1,6,1,3,5,1,4,1,5,3
1,28,1,91,1,2,15,13,1,2,5,5,2,1,2,1,3,5,1,4,1,5,3
1,30,0,54,1,1,8,3,1,1,5,5,2,1,6,1,3,5,1,4,1,5,3
0,53,1,84,1,2,13,3,1,1,5,5,2,1,6,1,3,5,1,10,1,5,3
1,44,1,126,1,2,3,12,5,1,5,1,2,1,2,1,3,2,1,4,1,5,3
1,40,1,54,1,2,3,3,1,1,5,5,2,1,5,3,2,5,1,4,1,5,3
0,46,2,42,1,2,3,3,5,2,5,5,2,3,5,3,3,5,1,4,1,5,3
0,48,1,50,2,4,3,3,1,1,5,5,2,1,6,1,3,6,1,4,1,5,3
1,26,1,49,1,2,8,3,5,1,5,5,2,1,2,1,3,5,1,4,1,5,3
1,32,1,30,1,2,3,3,1,1,5,5,2,1,5,3,2,5,1,4,1,5,3
0,62,1,40,1,2,3,3,1,1,5,5,2,1,5,5,3,5,1,4,5,5,3
1,41,1,45,1,2,3,3,5,1,5,5,2,1,6,1,3,5,1,4,5,5,3
0,34,1,55,1,2,13,3,5,1,5,5,2,1,6,1,3,5,2,4,1,5,3
1,33,1,104,1,2,13,3,5,1,5,5,2,1,2,1,3,5,2,4,1,5,3
1,52,1,54,1,2,3,3,1,1,5,5,2,1,5,3,3,5,1,4,5,5,3
1,47,1,104,1,2,3,1,5,1,5,1,2,1,6,1,3,5,1,4,1,5,3
0,54,1,45,2,3,3,3,5,1,5,1,2,1,6,1,3,6,3,10,1,5,3
1,47,1,54,1,2,8,3,5,1,5,1,2,1,6,3,3,6,1,10,1,5,3
0,50,2,120,1,2,3,3,5,1,5,1,2,1,7,1,3,5,1,4,1,5,3
0,67,1,70,1,2,3,3,1,1,5,1,2,1,5,3,3,6,1,4,1,5,3
1,37,1,110,1,2,9,3,5,1,1,1,2,1,6,3,3,5,1,4,1,5,3
0,60,1,104,1,2,3,3,5,1,5,1,2,1,6,1,2,6,2,4,1,5,3
0,46,1,130,1,2,5,13,5,1,5,5,2,1,6,1,3,5,1,4,1,5,3
1,36,1,80,1,2,13,1,5,2,5,1,2,1,6,1,3,5,3,4,1,5,3
1,28,1,70,1,2,14,3,5,1,5,5,2,1,6,1,3,5,1,4,1,5,3
0,27,1,42,1,2,3,6,5,1,5,5,2,3,5,3,3,6,4,10,1,5,3
1,31,1,24,1,2,3,6,5,2,5,5,2,3,5,3,3,9,4,10,1,5,3
1,47,1,24,1,2,3,6,5,1,5,5,2,3,5,3,3,9,4,10,5,5,3
1,24,1,24,1,2,3,6,5,2,5,5,2,3,5,3,3,9,4,10,1,5,3
0,63,1,24,1,2,3,6,5,1,5,5,2,3,5,3,3,9,4,10,1,5,3
1,45,1,24,1,2,3,6,5,1,5,5,2,3,5,3,6,9,4,10,5,5,3
1,37,1,24,1,2,3,6,5,1,5,5,2,3,5,3,3,9,4,10,1,5,3
1,50,1,24,1,2,3,6,5,1,5,5,2,3,5,3,3,9,4,10,1,5,3
1,14,1,24,1,2,3,6,5,2,5,5,2,3,5,3,3,9,4,10,1,5,3
1,37,1,24,1,2,3,6,5,1,5,5,2,3,5,3,3,9,4,10,1,5,3
0,34,1,42,1,2,8,3,5,1,1,1,2,1,6,1,3,5,1,4,1,1,3
0,50,1,63,1,2,3,3,5,1,5,1,2,1,6,1,3,5,1,4,1,1,3
1,60,1,120,2,3,8,3,1,1,5,5,2,1,1,1,4,5,1,3,1,1,3
0,46,1,56,1,2,3,3,5,1,5,1,2,1,6,3,3,5,1,4,1,5,3
0,39,1,64,1,2,8,12,5,1,5,1,2,1,6,1,3,5,1,4,5,1,3
0,57,1,36,1,2,3,3,5,1,5,1,2,1,6,3,3,4,1,4,1,5,3
0,39,1,72,1,2,8,5,5,1,5,5,2,1,6,1,3,5,1,3,1,5,3
0,59,1,60,2,4,18,21,5,1,5,5,2,1,6,1,3,5,1,3,1,1,3
0,68,1,42,1,3,3,3,5,1,5,5,2,1,6,1,3,4,1,4,5,5,3
0,45,1,70,1,2,8,12,1,1,5,5,2,1,2,1,3,5,1,3,1,5,3
1,35,1,48,1,2,13,3,1,1,5,5,2,1,6,1,3,5,1,4,1,5,3
1,53,1,36,1,4,3,3,1,1,5,5,2,1,6,1,3,6,1,4,1,5,3
1,45,1,60,1,2,8,3,1,1,5,1,2,1,6,1,3,5,1,4,1,5,3
1,47,1,35,1,3,13,3,5,1,5,5,2,1,6,3,3,6,1,4,1,5,3
1,35,1,78,1,2,13,3,1,1,5,5,2,1,2,1,3,5,1,4,1,5,3
1,34,1,60,1,2,8,3,5,1,5,5,2,1,6,3,3,7,1,4,1,5,3
1,59,1,78,1,2,3,3,1,1,5,5,2,1,2,1,2,5,1,4,1,5,3
1,48,1,60,1,2,3,3,1,1,5,5,2,1,6,1,2,5,1,4,1,5,3
0,59,1,72,1,2,3,3,1,1,5,1,2,1,6,3,3,5,1,4,1,5,3
1,34,1,60,1,2,8,3,1,1,5,5,2,1,6,1,2,5,1,4,1,5,3
0,44,1,72,1,2,8,3,5,1,5,5,2,1,2,1,3,5,1,4,1,5,3
1,49,1,80,1,2,3,3,5,1,5,5,2,1,2,1,2,5,1,4,5,5,3
1,52,1,64,1,2,3,3,1,1,5,5,2,1,6,3,3,5,1,4,1,5,3
1,39,1,80,1,2,8,3,5,1,5,5,2,1,2,1,3,5,1,4,1,5,3
1,53,2,80,1,4,3,3,5,1,5,5,2,1,6,3,3,6,1,4,1,5,3
0,63,1,48,1,2,3,3,5,1,5,5,2,1,6,3,3,5,1,4,1,5,3
1,36,1,80,1,2,8,3,1,1,5,5,2,1,2,1,2,5,1,4,1,5,3
1,58,1,40,1,2,8,3,1,1,5,5,2,1,6,3,3,5,1,4,1,5,3
1,51,1,50,1,2,3,3,1,1,5,1,2,1,6,1,3,6,1,4,1,5,3
1,40,1,96,1,2,3,3,1,1,5,5,2,1,2,1,3,5,1,4,1,5,3
0,55,1,54,2,4,3,3,1,1,5,1,2,1,2,1,3,5,1,4,1,5,3
0,45,1,36,1,2,8,3,5,1,5,5,2,1,6,1,3,5,1,4,1,5,3
0,48,1,80,1,2,21,12,5,1,1,5,2,1,2,1,3,7,1,4,1,1,3
0,20,1,63,1,2,9,13,5,1,1,5,2,2,2,1,3,6,1,4,1,5,3
0,30,1,72,1,2,13,3,5,1,5,1,2,1,6,1,3,5,1,4,1,5,3
0,46,1,54,1,2,3,3,5,1,5,1,2,1,2,1,3,7,1,4,1,5,3
0,54,1,72,1,2,3,3,1,1,1,5,2,1,1,1,3,7,1,4,1,5,3
0,32,1,84,1,2,13,3,1,1,5,5,2,1,1,1,3,5,1,4,1,5,3
1,42,1,80,1,2,21,20,5,1,5,5,2,1,1,1,3,6,1,4,1,5,3
1,41,1,60,1,2,13,12,5,1,5,5,2,1,6,1,3,6,1,4,1,5,3
0,41,1,98,1,2,13,7,5,1,5,1,2,1,2,1,3,5,1,4,1,5,3
0,53,1,24,1,2,8,3,5,1,1,5,2,1,6,3,3,3,1,4,1,5,3
0,49,1,54,2,3,13,14,5,1,5,1,2,1,6,1,3,2,1,4,1,5,3
0,30,1,70,1,1,13,11,5,1,5,5,2,1,6,1,2,5,1,4,1,5,3
0,61,2,96,1,2,3,9,5,1,5,5,2,1,2,1,2,5,1,4,1,1,3
0,45,1,72,1,2,3,3,5,1,5,1,2,1,6,1,3,5,1,4,1,5,3
0,38,1,70,1,2,13,7,5,1,5,5,2,1,6,1,2,5,1,4,1,5,3
0,67,1,72,1,2,3,3,5,1,5,5,2,1,2,1,3,5,1,4,1,5,3
0,51,1,60,1,2,14,3,5,1,5,5,2,1,2,1,3,5,1,4,1,5,3
0,35,1,200,1,2,21,3,5,1,5,5,2,1,2,1,2,5,1,3,1,1,3
0,50,1,105,1,2,3,3,5,1,5,5,2,1,2,1,3,5,1,4,1,5,3
0,32,1,91,1,2,9,3,5,1,5,5,2,1,6,1,3,4,1,4,1,5,3
0,55,1,128,1,2,3,12,1,1,5,5,2,1,2,1,5,4,1,4,1,5,3
0,61,1,72,1,2,3,3,5,1,5,5,2,1,2,1,3,5,1,4,1,5,3
1,36,1,180,1,2,3,13,5,3,5,5,2,1,2,1,2,5,1,4,1,5,3
0,36,1,98,2,3,3,3,5,1,5,5,2,1,2,1,3,5,1,4,1,5,3
0,47,1,60,1,2,3,3,5,1,5,5,2,1,2,1,3,5,1,4,1,5,3
0,56,1,160,1,2,3,3,5,1,5,5,2,1,2,1,3,5,1,4,1,5,3
1,44,1,90,1,2,3,7,5,1,5,5,2,1,2,1,3,5,1,4,1,5,3
0,31,1,120,1,2,3,3,5,3,5,5,2,1,2,1,3,5,1,4,5,5,3
1,40,1,140,1,2,8,3,1,1,5,5,1,3,2,1,3,5,1,4,1,1,3
0,55,1,70,1,2,13,3,5,1,5,5,1,1,2,1,3,5,1,4,1,5,3
0,43,1,72,2,3,3,3,1,1,5,5,1,1,6,1,3,6,1,4,1,5,3
1,42,1,60,1,2,13,24,5,3,5,5,1,1,2,1,1,5,1,4,1,1,3
0,61,1,168,2,4,13,3,5,1,5,5,1,1,2,1,1,1,1,4,1,1,3
0,81,1,96,2,4,3,3,1,1,5,1,1,1,2,1,3,6,1,4,5,5,3
0,48,1,128,1,2,3,3,5,3,5,5,1,1,2,1,3,5,1,4,1,5,3
0,51,1,96,1,2,13,3,5,1,5,5,1,4,2,1,3,5,1,4,1,1,3
0,51,1,78,1,2,8,3,1,1,5,5,1,1,6,1,3,5,1,4,1,5,3
0,44,1,160,1,2,13,3,5,1,5,5,1,1,2,1,3,5,1,4,1,5,3
0,73,0,35,2,1,3,3,5,1,5,5,2,1,5,3,3,5,1,4,5,5,3
0,36,1,35,1,2,13,3,5,1,5,5,2,1,6,3,3,5,1,4,1,5,3
0,30,2,48,1,2,3,3,5,1,5,1,2,3,6,1,3,5,1,4,1,5,3
0,45,1,50,1,2,3,1,5,1,5,1,2,1,2,1,3,5,1,4,1,5,3
0,66,1,40,1,2,13,12,5,1,5,5,2,1,2,1,3,5,1,4,1,5,3
0,69,1,48,1,2,3,12,5,1,5,5,2,1,6,1,3,5,1,4,1,5,3
0,42,1,48,1,4,8,3,5,1,5,5,2,3,5,3,3,5,1,4,1,5,3
0,37,1,24,1,2,3,3,1,1,5,1,2,1,5,3,3,5,1,4,1,5,3
0,40,1,60,1,2,8,7,5,1,5,5,2,1,2,1,3,5,1,4,1,5,3
0,52,2,45,1,2,3,3,5,1,5,1,2,1,6,1,3,5,1,4,1,5,3
0,49,1,48,1,4,3,7,5,1,5,1,2,3,6,3,3,6,1,4,1,5,3
0,32,1,36,1,2,3,3,1,1,5,5,2,1,5,3,3,6,1,4,1,5,3
0,25,2,35,1,2,3,7,5,1,5,5,2,1,2,1,3,5,1,4,1,5,3
0,48,1,80,1,2,13,12,5,1,5,5,2,1,2,1,3,5,1,4,1,5,3
0,55,3,40,1,2,3,3,1,1,5,5,2,1,6,3,3,6,1,4,5,5,3
0,39,1,35,2,4,3,12,1,1,5,5,2,1,6,1,3,6,1,4,1,5,3
0,35,1,35,1,2,8,3,5,1,5,5,2,3,6,1,3,6,1,4,1,5,3
0,47,1,77,1,2,3,3,5,1,5,5,2,3,6,1,2,6,1,10,1,5,3
0,75,1,24,1,2,3,3,5,1,5,5,2,1,6,1,3,6,1,4,1,5,3
0,71,1,50,2,4,3,3,1,1,5,5,2,1,6,1,3,5,1,4,5,5,3
1,36,1,35,1,2,13,6,5,1,5,5,2,1,6,1,3,6,1,4,1,5,3
1,39,1,66,1,2,3,3,5,1,5,5,2,1,6,1,3,2,1,4,1,5,3
1,66,1,60,1,2,3,3,1,1,5,5,2,1,6,1,3,2,1,4,1,5,3
0,51,1,54,1,2,3,3,5,2,5,5,2,1,2,1,3,2,1,4,1,5,3
0,37,1,54,1,2,14,3,1,1,5,5,2,1,6,3,3,5,1,4,1,5,3
0,64,1,72,1,2,3,3,5,2,5,5,2,1,2,1,3,2,1,4,1,5,3
0,48,1,60,2,3,8,3,5,2,5,5,2,1,2,1,3,2,1,4,1,5,3
1,41,1,60,1,2,8,3,5,1,5,5,2,1,2,1,3,2,1,4,1,5,3
0,56,1,35,1,2,3,3,5,1,5,5,2,1,6,3,3,2,1,4,1,5,3
1,40,1,35,1,2,8,3,1,1,5,5,2,1,6,3,3,6,3,4,1,5,3
1,46,0,35,1,1,3,3,1,1,5,5,2,1,6,3,3,6,3,4,1,5,3
1,43,1,40,1,2,8,3,5,1,5,5,2,1,6,3,3,6,3,4,1,5,3
1,37,1,36,1,2,13,3,5,1,5,5,2,1,6,3,3,6,3,4,1,5,3
1,40,1,54,1,2,3,3,5,2,5,5,2,1,6,3,3,6,3,4,1,5,3
1,55,1,35,1,2,13,3,5,1,5,5,2,1,6,3,3,6,3,4,1,5,3
1,46,1,35,1,2,3,3,5,1,5,5,2,1,6,3,3,6,3,4,1,5,3
1,43,0,35,1,1,8,3,1,1,5,5,2,1,8,3,3,6,3,4,1,5,3
1,31,1,45,1,2,13,3,5,1,5,5,2,1,6,3,3,6,3,4,1,1,3
1,29,1,35,1,2,8,3,5,2,5,5,2,1,6,3,3,6,3,4,1,5,3
1,41,1,54,1,2,3,3,1,1,5,5,2,1,6,1,3,4,1,4,1,5,3
1,36,1,54,1,2,13,3,5,1,5,5,2,1,6,1,3,4,1,4,1,5,3
1,35,1,54,1,2,21,3,1,1,5,5,2,1,6,3,3,4,1,4,1,5,3
1,61,1,54,1,2,3,3,1,1,5,5,2,1,6,3,3,4,1,4,1,5,3
1,67,1,30,1,2,3,3,1,1,5,5,2,1,6,3,3,5,1,4,1,5,3
1,43,1,54,1,3,3,3,5,2,5,5,2,1,6,1,2,4,1,4,1,5,3
1,45,1,72,1,2,8,3,1,1,5,5,2,1,6,1,3,4,1,4,1,5,3
1,44,1,54,1,2,13,3,1,1,5,5,2,1,6,3,3,4,1,4,1,1,3
1,63,1,120,1,2,13,3,1,1,5,5,2,1,2,1,3,4,1,4,1,5,3
0,42,1,36,1,2,8,3,1,1,5,5,2,1,6,1,3,4,1,4,1,5,3
1,49,1,100,1,2,3,3,5,1,5,5,2,1,2,1,3,3,1,4,1,5,4
1,33,1,90,1,2,13,3,5,1,5,5,2,1,5,3,2,3,1,4,1,5,4
0,35,1,90,1,2,3,3,5,1,5,5,2,1,5,3,2,3,1,4,1,5,4
1,54,1,120,1,2,3,3,5,1,5,5,2,1,2,1,3,3,1,4,1,5,4
1,57,1,120,1,2,3,3,5,1,5,5,2,1,2,3,2,3,1,4,1,5,4
1,35,1,70,1,2,13,3,5,1,5,5,2,1,5,3,2,3,1,4,1,5,4
0,57,1,180,1,2,3,3,5,1,5,5,2,1,5,3,2,3,1,4,1,5,4
0,40,1,90,1,2,8,3,5,1,5,5,2,1,4,3,2,3,1,4,1,5,4
0,60,1,120,1,2,8,3,1,1,5,5,2,1,5,3,2,3,1,4,1,5,4
1,27,1,90,1,2,21,3,5,1,5,5,2,1,5,3,2,3,1,4,1,5,4
1,44,1,59,1,2,3,3,5,1,5,5,2,1,6,1,3,4,1,4,1,5,4
0,72,1,80,1,2,3,3,5,1,5,5,2,1,2,1,2,5,1,4,1,5,4
0,49,1,80,1,2,8,3,1,1,5,5,2,1,5,3,2,5,1,4,1,5,4
0,47,1,95,1,2,3,3,5,1,5,5,2,1,6,1,2,5,1,4,1,5,4
0,44,1,80,1,2,8,3,5,1,5,5,2,1,2,1,2,5,1,4,1,5,4
0,54,1,80,1,2,3,3,1,1,5,5,2,1,2,1,2,5,1,4,1,5,4
0,45,1,90,1,2,13,3,1,1,5,5,2,1,6,1,3,5,1,4,5,5,4
0,41,1,105,1,2,13,3,5,2,5,5,2,1,2,1,3,5,1,4,1,5,4
0,53,1,60,2,4,13,3,5,1,5,5,2,1,6,1,2,4,1,4,1,5,4
0,71,1,60,1,2,3,3,5,1,5,5,2,1,6,3,2,2,1,4,5,5,4
0,55,1,60,1,2,3,3,1,1,5,5,2,1,6,1,2,3,1,4,1,5,4
0,80,1,90,1,2,3,3,1,1,5,5,2,1,5,3,2,3,1,4,1,5,4
0,59,1,60,1,2,8,3,1,1,5,5,2,1,5,3,3,3,1,4,1,5,4
0,47,1,150,1,2,14,3,5,1,5,5,2,1,1,1,3,3,1,4,1,1,4
0,57,1,80,1,2,3,3,5,1,5,5,2,1,2,1,2,5,1,4,1,5,4
0,52,1,80,1,2,8,3,1,1,5,5,2,1,6,1,3,3,1,4,1,5,4
0,74,1,128,1,4,13,3,5,1,5,5,2,1,5,3,2,5,1,4,1,5,4
0,49,1,85,2,4,3,5,1,1,5,1,2,1,5,3,3,5,1,4,5,5,4
0,68,1,120,1,2,3,3,1,1,5,5,2,1,2,1,2,3,1,4,1,5,4
0,59,1,90,1,2,3,1,1,1,5,5,2,1,2,1,1,4,1,4,1,5,4
0,58,2,90,1,2,8,3,5,1,5,5,2,1,5,3,3,3,1,4,1,5,4
0,43,1,44,1,2,3,3,5,2,1,5,2,1,5,3,2,3,1,4,1,5,4
0,54,1,24,1,2,3,3,5,1,5,5,2,1,5,3,2,3,1,4,1,5,4
0,38,1,90,1,2,13,20,1,1,5,5,2,1,2,1,3,3,1,4,1,5,4
0,33,1,50,1,2,8,13,5,1,5,5,2,1,2,1,3,3,1,4,1,5,4
0,50,1,50,1,2,3,3,5,1,5,5,2,1,6,1,5,3,1,4,1,5,4
0,53,1,60,1,2,3,3,1,1,5,5,2,1,5,3,2,5,1,4,1,5,4
0,40,1,98,1,2,8,3,5,2,5,5,2,1,5,3,2,3,1,4,1,5,4
0,51,1,50,1,2,8,3,5,1,5,5,2,1,5,3,3,3,1,4,1,5,4
0,36,1,42,1,2,8,3,5,1,5,5,2,1,5,3,3,3,1,4,1,5,4
0,53,1,54,1,2,3,3,1,3,5,5,2,1,5,3,2,3,1,4,1,5,4
0,60,1,144,1,2,3,3,5,1,5,5,2,1,2,1,2,4,1,4,1,5,4
0,58,1,64,1,2,3,3,5,1,5,5,2,1,6,1,2,3,1,4,1,5,4
0,33,1,60,1,2,21,21,5,3,5,5,2,3,6,1,2,3,1,4,1,1,4
0,36,1,24,1,2,3,3,5,3,5,5,2,1,6,1,3,3,1,4,1,5,4
0,33,1,56,1,2,21,20,5,1,5,5,2,1,2,1,3,3,1,4,1,1,4
0,34,1,60,1,2,13,12,1,1,5,5,2,1,2,1,3,3,1,4,1,5,4
0,65,0,20,2,1,3,24,5,1,5,5,2,1,6,3,3,3,1,4,5,5,4
0,60,1,72,1,2,3,3,5,1,5,5,2,1,5,3,2,3,1,4,1,5,4
0,39,1,24,1,2,3,3,5,3,5,5,2,1,5,3,2,3,1,4,1,5,4
0,40,1,36,1,2,3,3,5,1,5,5,2,1,5,3,3,2,1,4,1,5,4
0,42,1,94,1,2,13,3,5,3,5,5,2,1,2,1,3,2,1,4,1,5,4
0,50,1,120,1,2,8,3,5,1,5,5,2,1,1,1,3,2,1,4,1,1,4
0,56,1,84,1,2,8,3,5,1,5,5,2,1,2,1,3,2,1,4,1,5,4
0,59,1,79,2,3,3,3,5,1,5,5,2,1,2,1,3,2,1,4,5,5,4
0,45,1,54,1,2,3,3,5,1,5,5,2,1,6,3,3,4,1,4,1,5,4
0,44,1,74,1,2,3,3,5,1,5,5,2,1,1,1,3,4,1,4,1,5,4
0,70,1,108,2,4,8,3,5,1,5,5,2,1,2,1,3,4,1,4,5,5,4
0,39,1,78,1,2,8,3,5,1,5,5,2,1,6,1,3,3,1,4,1,5,4
0,44,1,120,1,2,13,3,5,1,5,5,2,1,1,1,3,2,1,4,1,5,4
0,28,1,72,1,2,13,3,5,1,5,5,2,1,6,1,3,5,1,4,1,5,4
0,48,1,54,1,2,3,3,5,1,5,5,2,1,6,1,3,5,1,4,1,5,4
1,46,1,78,1,2,18,3,5,1,5,5,2,1,6,1,3,4,1,4,1,5,4
1,59,1,54,1,2,19,3,1,1,5,5,2,1,6,1,3,4,1,4,1,5,4
1,44,1,72,1,2,3,3,5,1,5,5,2,1,6,1,3,5,1,4,1,5,4
1,33,1,24,1,2,3,3,5,1,5,5,2,2,6,1,4,4,2,4,1,5,4
1,46,1,72,1,2,18,8,5,1,5,5,2,1,6,1,2,5,1,4,1,5,4
1,38,1,72,1,2,3,3,5,1,5,5,2,1,6,1,3,5,1,4,1,5,4
