"URUT","PSU","SSU","STRATA","WI1","WI2","R101","R102","R105","NUINFORT","R1701","R1702","R1703","R1704","R1705","R1706","R1707","R1708","NUINFORT1","R1801","R1802","R1803","R1804","R1805","R1806A","R1806B","R1807","R1808","R1809A","R1809B","R1809C","R1809D","R1809E","R1810A","R1810B","R1810C","R1811A","R1811B","R1812","R1813A","R1813B","R1813C","R1813D","R1813E","R1814A","R1814B","R1814C","R1815A","R1815B","R1815C","R1816","R1816B1","R1816B2","R1816B3","R1817","R1901A","R1901B","R1901C","R1901D","R1901E","R1901F","R1901G","R1901H","R1901I","R1901J","R1901K","R2001A","R2001B","R2001C","R2001D","R2001E","R2001F","R2001G","R2001H","R2001I","R2001J","R2001K","R2001L","R2001M","R2002_A","R2002_B","R2002_C","R2002_D","R2101A","R2101B","R2101C","R2201A2","R2201A3","R2201B2","R2201B3","R2201C2","R2201C3","R2201D2","R2201D3","R2201E2","R2201E3","R2201F2","R2201F3","R2202","R2203","R2204A","R2204B","R2204C_A","R2204C_B","R2204C_C","R2204C_D","R2204C_E","R2204C_F","R2204C_G","R2204LAIN","R2205A","R2207","R2208A2","R2208B2","R2208BI2","R2208C2","R2208D2","R2208E2_A","R2208E2_B","R2208E2_C","R2208E2_D","R2208E2_E","R2208E2_F","R2208E2_G","R2208E2LAI","R2208A3","R2208B3","R2208BI3","R2208C3","R2208D3","R2208E3_A","R2208E3_B","R2208E3_C","R2208E3_D","R2208E3_E","R2208E3_F","R2208E3_G","R2208E3LAI","R2208A4","R2208B4","R2208BI4","R2208C4","R2208D4","R2208E4_A","R2208E4_B","R2208E4_C","R2208E4_D","R2208E4_E","R2208E4_F","R2208E4_G","R2208E4LAI","R2208A5","R2208B5","R2208BI5","R2208C5","R2208D5","R2208E5_A","R2208E5_B","R2208E5_C","R2208E5_D","R2208E5_E","R2208E5_F","R2208E5_G","R2208E5LAI","R2209A","R2209B","R2209C","R2209D","R2210AA","R2210B1","R2210B2","R2210B3","R2210B4","R2210B5","R2211A","R2211A1","R2211A2","R2211A3","R2211A4","R2211A5","R2211B","R2211B1","R301","R302","R303","R304","R305","FWT"
154586,17005,171591,15082,15497,154586,15,8,2,2,5,5,5,5,5,5,5,5,2,1,1,1,60,5,2,0,1,6,1,1,1,98,7,6,0,1,1,0,5,5,5,5,5,5,6,0,1,1,1,1,1,2,0,0,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,1,"A",NA,NA,NA,1,2,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,200000,1,2,"A",NA,NA,NA,NA,NA,NA,NA,1,1,200000,1,2,"A",NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,1,130000,3,0,3,3,1,14.8890635031966
28338,4368,32706,15021,2866,28338,15,2,1,2,1,1,1,1,1,5,5,5,2,1,1,6,48,1,3,0,1,2,1,1,4,0,0,2,0,0,2,15,5,5,5,5,5,5,6,0,1,3,0,0,2,0,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,1,500000,6,1,5,3,1,15.8263499322493
106606,12191,118797,15062,10685,106606,15,6,2,1,5,5,5,5,5,5,5,5,1,1,1,1,60,5,3,0,1,2,1,1,1,3,7,6,0,1,1,0,5,5,5,5,5,5,6,0,1,1,1,1,1,3,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,1,1,5,5,1,5,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,2,0,2,2,1,9.11008284913184
90421,10586,101007,15052,9081,90421,15,5,2,1,5,5,5,5,5,5,5,5,1,1,1,6,50,5,3,0,1,7,1,1,1,98,7,6,0,1,1,0,5,5,5,5,5,5,6,0,1,1,1,1,1,2,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,2,0,2,2,0,106.19860080508
46697,6189,52886,15032,4686,46697,15,3,2,1,1,5,1,5,5,5,5,5,1,1,1,5,58,1,3,0,3,5,1,1,1,10,7,4,0,2,1,0,5,5,5,5,5,5,4,0,2,1,1,1,1,2,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,2,1,1,1,"A","B","C","D","E","F",NA,NA,5,1,1,1,200000,1,1,"A","B","C","D","E","F",NA,NA,1,1,600000,3,1,"A","B","C","D","E","F",NA,NA,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,5,5,5,5,5,5,5,1,2400000,0,0,0,0,5,0,3,0,3,2,1,125.355329638457
187613,20376,207989,15711,18805,187613,15,71,1,2,5,5,5,5,5,5,5,5,2,1,1,3,144,5,3,0,1,2,1,1,1,98,7,2,0,0,2,5,5,5,5,5,5,5,6,0,2,1,1,1,1,2,0,0,4,5,5,5,5,5,5,5,5,5,1,5,5,1,5,5,5,1,5,1,5,5,5,5,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,4,0,4,4,1,165.422385678482
43135,5825,48960,15032,4322,43135,15,3,2,5,5,5,5,5,5,5,5,5,5,2,1,1,84,1,3,0,1,2,1,1,1,98,7,5,0,2,2,998,5,5,5,5,5,5,3,1,0,1,1,1,1,3,0,0,4,5,1,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,1,1,5,5,1,5,1,"A",NA,NA,NA,1,1,0,1,1,1,1,1,1,1,1,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,1,170000,7,1,6,5,2,301.712794380399
68081,8313,76394,15042,6809,68081,15,4,2,1,5,5,5,5,5,5,5,5,1,1,1,5,48,5,3,0,3,6,1,1,1,2,7,2,0,0,2,2,5,5,5,5,5,5,4,0,2,3,0,0,1,2,0,0,4,5,5,5,5,5,5,5,5,5,5,1,5,1,5,5,5,5,5,1,5,5,5,5,1,NA,"B",NA,NA,1,1,0,1,1,1,1,1,1,1,1,5,0,5,0,5,1,1,2,"A","B",NA,NA,"E",NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,4,0,4,3,1,65.3031122333886
14889,2999,17888,15012,1498,14889,15,1,2,1,5,5,5,5,5,5,5,5,1,1,1,6,48,5,3,0,3,6,1,1,4,0,0,3,4,0,1,0,5,5,5,5,5,5,3,4,0,1,1,1,1,2,0,0,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,1,"A",NA,NA,NA,1,1,0,1,1,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,1,5,5,5,5,5,5,0,0,0,0,0,1,100000,5,0,5,5,0,93.8110174719049
103818,11924,115742,15052,10419,103818,15,5,2,1,5,5,5,5,5,5,5,5,2,1,4,0,49,5,3,0,3,6,1,1,1,4,7,4,0,2,2,2,5,5,5,5,5,5,4,0,2,1,1,1,1,3,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,NA,NA,NA,NA,1,3,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,6,1,5,4,1,141.554665635633
32387,4739,37126,15022,3237,32387,15,2,2,2,5,5,5,5,5,5,5,5,2,1,1,5,112,5,3,0,1,6,1,1,1,98,7,8,0,2,1,0,5,5,5,5,5,5,8,0,2,4,0,0,1,2,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,1,1,2,"A",NA,NA,NA,"E",NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,1,1,5,5,5,5,5,5,0,0,0,0,0,5,0,5,0,5,5,0,273.612957126274
95842,11100,106942,15052,9595,95842,15,5,2,2,5,5,5,5,5,5,5,5,2,1,1,5,84,5,3,0,3,5,1,1,1,3,7,2,0,0,2,3,5,5,5,5,5,5,5,0,2,1,1,1,1,2,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,1,1,5,5,5,5,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,3,1,2,2,1,117.154965926909
23835,3884,27719,15022,2382,23835,15,2,2,2,5,5,5,5,5,5,5,5,2,1,1,6,96,1,2,0,1,6,1,1,4,0,0,6,0,2,1,0,5,5,5,5,5,5,6,0,2,2,5,5,1,3,0,0,4,1,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,1,5,5,5,5,5,5,0,0,0,0,0,5,0,4,2,2,2,1,139.815108318488
57259,7237,64496,15032,5734,57259,15,3,2,1,5,5,5,5,5,5,5,5,1,1,1,1,40,5,3,0,3,6,1,1,4,0,0,5,0,2,1,0,5,5,5,5,5,5,5,0,2,1,1,1,1,2,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,1,NA,"B",NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,2,0,2,2,0,49.603901148578
104905,12012,116917,15062,10506,104905,15,6,2,1,1,5,5,5,1,5,5,5,1,1,1,5,65,5,3,0,3,5,1,1,2,0,0,10,0,0,1,0,5,5,5,5,5,5,4,0,1,2,1,5,1,1,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,"A",NA,NA,NA,2,0,2,5,0,5,0,5,0,5,0,5,0,5,0,5,1,1,4,NA,NA,NA,NA,"E",NA,NA,NA,5,1,1,5,0,0,1,"A",NA,NA,NA,NA,NA,NA,NA,1,1,200000,1,4,"A",NA,NA,NA,NA,NA,NA,NA,1,1,200000,1,4,"A",NA,NA,NA,NA,NA,NA,NA,1,1,200000,1,4,"A",NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,2,0,2,2,0,6.65773048744385
26058,4112,30170,15022,2610,26058,15,2,2,2,5,5,5,5,5,5,5,5,2,1,1,1,48,5,2,0,1,6,2,1,4,0,0,5,0,2,1,0,5,5,5,5,5,5,4,0,2,1,1,1,1,3,0,0,4,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,5,5,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,1,5,5,5,5,5,5,0,0,0,0,0,5,0,2,0,2,2,0,188.035781528098
142615,15819,158434,15082,14311,142615,15,8,2,1,5,5,5,5,5,5,5,5,1,1,1,5,45,5,2,0,1,6,1,1,4,0,0,5,0,2,1,0,5,5,5,5,5,5,5,0,2,2,1,5,1,3,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,NA,NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,2,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,4,0,4,4,0,402.047247450914
34642,4966,39608,15021,3464,34642,15,2,1,2,5,5,5,5,5,5,5,5,2,1,1,6,65,5,3,0,1,6,1,1,4,0,0,5,0,1,1,0,5,5,5,5,5,5,5,0,1,1,1,1,1,2,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,NA,NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,4,1,3,3,1,79.2433890317712
13270,2815,16085,15011,1314,13270,15,1,1,2,5,5,5,5,5,5,5,5,2,4,3,0,18,5,3,0,1,6,2,1,3,0,0,3,1,0,1,0,5,5,5,5,5,5,3,1,0,1,1,1,1,1,0,0,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,5,0,5,4,1,407.438802670573
98813,11411,110224,15052,9906,98813,15,5,2,2,5,5,5,5,5,5,5,5,2,1,1,1,110,5,2,0,1,2,1,1,1,8,7,6,0,2,1,0,5,5,5,5,5,5,6,0,2,1,1,1,1,1,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,3,0,3,2,1,175.651318894897
108477,12383,120860,15062,10877,108477,15,6,2,1,5,5,5,5,5,5,5,5,1,1,1,1,60,5,3,0,1,2,1,1,4,0,0,1,0,0,2,10,5,5,5,5,5,5,4,0,1,1,1,1,1,3,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,1,1,5,5,5,1,1,"A",NA,NA,NA,4,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,1,5,5,5,5,5,5,0,0,0,0,0,5,0,1,0,1,1,0,7.12774424291976
48990,6400,55390,15032,4897,48990,15,3,2,1,5,5,5,5,5,5,5,5,1,1,1,3,108,5,3,0,1,2,1,1,1,98,7,6,0,2,1,0,5,5,5,5,5,5,6,0,2,1,1,1,1,3,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,1,5,5,5,5,5,5,0,0,0,0,0,5,0,4,1,3,2,1,165.674315834466
141580,15709,157289,15082,14201,141580,15,8,2,2,5,5,5,5,5,5,5,5,2,1,1,1,72,5,3,0,1,2,1,1,1,98,7,2,0,0,2,15,5,5,5,5,5,5,5,0,2,1,1,1,2,0,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,1,"A",NA,NA,NA,1,1,0,5,0,5,0,1,1,1,1,1,1,1,1,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,1,50000,3,0,3,2,1,108.243900495375
98129,11340,109469,15052,9835,98129,15,5,2,2,5,5,5,5,5,5,5,5,2,1,1,4,117,5,3,0,1,2,1,1,1,4,7,5,0,2,1,0,5,5,5,5,5,5,5,0,2,1,1,1,1,2,0,0,4,1,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,1,1,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,4,0,4,3,1,46.5790216691111
103214,11856,115070,15052,10351,103214,15,5,2,2,1,1,1,5,5,5,5,5,2,1,1,6,40,5,2,0,3,5,1,1,1,1,7,2,0,0,2,10,5,5,5,5,5,5,6,0,2,1,1,1,1,1,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,1,2,0,5,0,5,0,1,1,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,1,50000,2,0,2,2,1,56.8000619077816
18484,3342,21826,15022,1840,18484,15,2,2,2,1,5,5,5,5,5,5,5,2,2,1,1,72,1,3,0,1,2,1,1,1,2,8,9,0,0,1,0,5,5,5,5,5,5,9,0,0,1,1,1,1,2,0,0,4,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,1,5,5,5,5,1,"A","B",NA,NA,1,1,0,1,1,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,1,5,5,5,5,5,5,0,0,0,0,0,5,0,3,0,3,3,1,226.341141683687
194764,21099,215863,15711,19528,194764,15,71,1,2,5,5,5,5,5,5,5,5,2,1,1,1,200,5,3,0,1,2,1,1,1,20,7,2,0,0,1,0,5,5,5,5,5,5,3,1,0,1,1,1,1,3,0,0,2,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,5,1,5,1,5,5,1,1,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,6,0,6,6,1,384.916335985176
138077,15359,153436,15072,13852,138077,15,7,2,1,5,5,5,5,5,5,5,5,1,1,1,5,50,5,3,0,3,5,1,1,1,15,7,10,0,0,1,0,5,5,5,5,5,5,6,0,2,1,1,1,1,2,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,3,0,3,3,1,136.529491101243
12803,2782,15585,15012,1281,12803,15,1,2,2,5,5,5,5,5,5,5,5,2,1,1,1,78,5,3,0,1,6,1,1,1,8,7,7,0,2,1,0,5,1,5,5,5,5,7,0,2,1,1,1,1,2,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,1,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,200000,1,2,"A",NA,NA,NA,"E",NA,NA,NA,1,1,200000,1,2,"A",NA,NA,NA,"E",NA,NA,NA,1,1,200000,1,2,"A",NA,NA,NA,"E",NA,NA,NA,1,1,200000,1,2,"A",NA,NA,NA,"E",NA,NA,NA,5,5,5,5,1,5,5,5,5,5,5,0,0,0,0,0,5,0,3,0,3,3,1,59.9977053195562
